;Date;Date_excel;CSS;Fonte;Data;Data_excel;Vazao;NivelConsistencia;CSS_na_mean;CSS_na_interpolation;CSS_kalman;CSS_spline;CSS_stine;Qss
8064;28/01/2006;38745;NA;;28/01/2006;38745;947.696;2;94.96162693;53.61939583;51.61972133;214.9327221;53.81533855;4406.450206
8065;29/01/2006;38746;53.811;TM/Landsat-5;29/01/2006;38746;1022.033;2;53.811;53.811;53.811;53.811;53.811;4751.707775
8066;30/01/2006;38747;NA;;30/01/2006;38747;1427.009;2;94.96162693;53.7754375;51.77726432;210.6525093;53.80334933;6633.607425
8067;31/01/2006;38748;NA;;31/01/2006;38748;1487.625;2;94.96162693;53.739875;51.77610495;208.4254887;53.79465954;6914.270626
8068;01/02/2006;38749;NA;;01/02/2006;38749;1481.525;2;94.96162693;53.7043125;51.77494558;206.141796;53.78493571;6884.674003
8069;02/02/2006;38750;NA;;02/02/2006;38750;1493.734;2;94.96162693;53.66875;51.7737862;203.8023845;53.77418303;6940.021725
8070;03/02/2006;38751;NA;;03/02/2006;38751;1598.859;2;94.96162693;53.6331875;51.77262683;201.4082072;53.76240678;7426.815087
8071;04/02/2006;38752;NA;;04/02/2006;38752;1680.863;2;94.96162693;53.597625;51.77146746;198.9602171;53.74961237;7805.871477
8072;05/02/2006;38753;NA;;05/02/2006;38753;1790.707;2;94.96162693;53.5620625;51.77030808;196.4593675;53.7358053;8313.847145
8073;06/02/2006;38754;NA;;06/02/2006;38754;1798.633;2;94.96162693;53.5265;51.76914871;193.9066113;53.7209912;8348.34363
8074;07/02/2006;38755;NA;;07/02/2006;38755;1696.594;2;94.96162693;53.4909375;51.76798934;191.3029018;53.70517583;7872.411953
8075;08/02/2006;38756;NA;;08/02/2006;38756;1617.66;2;94.96162693;53.455375;51.76682996;188.649192;53.68836506;7503.798582
8076;09/02/2006;38757;NA;;09/02/2006;38757;1567.689;2;94.96162693;53.4198125;51.76567059;185.9464349;53.67056489;7269.588363
8077;10/02/2006;38758;NA;;10/02/2006;38758;1493.734;2;94.96162693;53.38425;51.76451122;183.1955838;53.65178144;6924.224745
8078;11/02/2006;38759;NA;;11/02/2006;38759;1668.157;2;94.96162693;53.3486875;51.76335184;180.3975917;53.63202099;7729.916939
8079;12/02/2006;38760;NA;;12/02/2006;38760;1751.269;2;94.96162693;53.313125;51.76219247;177.5534117;53.61128992;8111.905064
8080;13/02/2006;38761;NA;;13/02/2006;38761;1759.131;2;94.96162693;53.2775625;51.7610331;174.663997;53.58959479;8145.024549
8081;14/02/2006;38762;NA;;14/02/2006;38762;1790.707;2;94.96162693;53.242;51.75987372;171.7303005;53.56694226;8287.721148
8082;15/02/2006;38763;NA;;15/02/2006;38763;1767.006;2;94.96162693;53.2064375;51.75871435;168.7532755;53.54333918;8174.425098
8083;16/02/2006;38764;NA;;16/02/2006;38764;1680.863;2;94.96162693;53.170875;51.75755498;165.733875;53.51879254;7772.350307
8084;17/02/2006;38765;NA;;17/02/2006;38765;1674.506;2;94.96162693;53.1353125;51.7563956;162.6730522;53.49330947;7739.268566
8085;18/02/2006;38766;NA;;18/02/2006;38766;1767.006;2;94.96162693;53.09975;51.75523623;159.5717601;53.46689727;8162.754764
8086;19/02/2006;38767;NA;;19/02/2006;38767;1751.269;2;94.96162693;53.0641875;51.75407686;156.4309518;53.43956343;8085.92119
8087;20/02/2006;38768;NA;;20/02/2006;38768;1630.235;2;94.96162693;53.028625;51.75291748;153.2515804;53.41131558;7523.106859
8088;21/02/2006;38769;NA;;21/02/2006;38769;1605.118;2;94.96162693;52.9930625;51.75175811;150.0345991;53.38216153;7403.155346
8089;22/02/2006;38770;NA;;22/02/2006;38770;1751.269;2;94.96162693;52.9575;51.75059874;146.7809609;53.35210929;8072.688536
8090;23/02/2006;38771;NA;;23/02/2006;38771;1814.523;2;94.96162693;52.9219375;51.74943936;143.491619;53.32116704;8359.414616
8091;24/02/2006;38772;NA;;24/02/2006;38772;2017.382;2;94.96162693;52.886375;51.74827999;140.1675264;53.28934315;9288.428687
8092;25/02/2006;38773;NA;;25/02/2006;38773;2100.692;2;94.96162693;52.8508125;51.74712062;136.8096363;53.25664619;9666.070036
8093;26/02/2006;38774;NA;;26/02/2006;38774;2058.884;2;94.96162693;52.81525;51.74596124;133.4189017;53.22308495;9467.725654
8094;27/02/2006;38775;NA;;27/02/2006;38775;2009.119;2;94.96162693;52.7796875;51.74480187;129.9962758;53.1886684;9232.908272
8095;28/02/2006;38776;NA;;28/02/2006;38776;1790.707;2;94.96162693;52.744125;51.7436425;126.5427116;53.15340574;8223.739983
8096;01/03/2006;38777;NA;;01/03/2006;38777;1623.943;2;94.96162693;52.7085625;51.74248312;123.0591623;53.11730639;7452.81889
8097;02/03/2006;38778;NA;;02/03/2006;38778;1524.402;2;94.96162693;52.673;51.74132375;119.546581;53.08038001;6991.128355
8098;03/03/2006;38779;NA;;03/03/2006;38779;1439.064;2;94.96162693;52.6374375;51.74016438;116.0059207;53.04263647;6595.06308
8099;04/03/2006;38780;NA;;04/03/2006;38780;1420.994;2;94.96162693;52.601875;51.739005;112.4381346;53.00408591;6507.517368
8100;05/03/2006;38781;NA;;05/03/2006;38781;1894.729;2;94.96162693;52.5663125;51.73784563;108.8441758;52.96473871;8670.570601
8101;06/03/2006;38782;NA;;06/03/2006;38782;2000.867;2;94.96162693;52.53075;51.73668626;105.2265066;52.92460549;9149.336347
8102;07/03/2006;38783;NA;;07/03/2006;38783;1878.587;2;94.96162693;52.4951875;51.73552688;101.5952677;52.88369716;8583.548486
8103;08/03/2006;38784;NA;;08/03/2006;38784;2000.867;2;94.96162693;52.459625;51.73436751;97.96303587;52.84202489;9135.060234
8104;09/03/2006;38785;NA;;09/03/2006;38785;2270.95;2;94.96162693;52.4240625;51.73320814;94.34238854;52.79960015;10359.81377
8105;10/03/2006;38786;NA;;10/03/2006;38786;2903.776;2;94.96162693;52.3885;51.73204876;90.74590329;52.75643468;13235.86387
8106;11/03/2006;38787;NA;;11/03/2006;38787;3240.886;2;94.96162693;52.3529375;51.73088939;87.18615768;52.71254053;14760.17291
8107;12/03/2006;38788;NA;;12/03/2006;38788;3280.264;2;94.96162693;52.317375;51.72973002;83.67572929;52.66793007;14926.87137
8108;13/03/2006;38789;NA;;13/03/2006;38789;3359.535;2;94.96162693;52.2818125;51.72857064;80.22719566;52.62261599;15274.44175
8109;14/03/2006;38790;NA;;14/03/2006;38790;3329.728;2;94.96162693;52.24625;51.72741127;76.85313437;52.57661129;15125.68639
8110;15/03/2006;38791;NA;;15/03/2006;38791;3191.908;2;94.96162693;52.2106875;51.7262519;73.56612297;52.52992934;14486.74863
8111;16/03/2006;38792;NA;;16/03/2006;38792;3182.145;2;94.96162693;52.175125;51.72509252;70.37873901;52.48258384;14429.42137
8112;17/03/2006;38793;NA;;17/03/2006;38793;3339.653;2;94.96162693;52.1395625;51.72393315;67.30356008;52.43458888;15129.79189
8113;18/03/2006;38794;NA;;18/03/2006;38794;3632.108;2;94.96162693;52.104;51.72277378;64.35316371;52.38595892;16439.45418
8114;19/03/2006;38795;NA;;19/03/2006;38795;4060.57;2;94.96162693;52.0684375;51.7216144;61.54012748;52.33670879;18361.45753
8115;20/03/2006;38796;NA;;20/03/2006;38796;4583.858;2;94.96162693;52.032875;51.72045503;58.87702895;52.28685375;20707.96431
8116;21/03/2006;38797;NA;;21/03/2006;38797;4606.158;2;94.96162693;51.9973125;51.71929566;56.37644567;52.23640947;20788.63103
8117;22/03/2006;38798;NA;;22/03/2006;38798;3776.459;2;94.96162693;51.96175;51.71813629;54.05095521;52.18539205;17027.36584
8118;23/03/2006;38799;NA;;23/03/2006;38799;3221.262;2;94.96162693;51.9261875;51.71697691;51.91313512;52.13381804;14509.72975
8119;24/03/2006;38800;NA;;24/03/2006;38800;2970.119;2;94.96162693;51.890625;51.71581754;49.97556298;52.08170445;13365.1175
8120;25/03/2006;38801;NA;;25/03/2006;38801;2680.477;2;94.96162693;51.8550625;51.71465817;48.25081633;52.02906877;12049.5792
8121;26/03/2006;38802;NA;;26/03/2006;38802;2847.344;2;94.96162693;51.8195;51.71349879;46.75147275;51.97592898;12786.6254
8122;27/03/2006;38803;NA;;27/03/2006;38803;2932.142;2;94.96162693;51.7839375;51.71233942;45.49010979;51.9223036;13153.8442
8123;28/03/2006;38804;NA;;28/03/2006;38804;2726.461;2;94.96162693;51.748375;51.71118005;44.47930501;51.86821164;12218.39909
8124;29/03/2006;38805;NA;;29/03/2006;38805;2437.112;2;94.96162693;51.7128125;51.71002067;43.73163597;51.8136727;10910.22251
8125;30/03/2006;38806;NA;;30/03/2006;38806;2589.362;2;94.96162693;51.67725;51.7088613;43.25968024;51.75870694;11579.5033
8126;31/03/2006;38807;NA;;31/03/2006;38807;2384.181;2;94.96162693;51.6416875;51.70770193;43.07601537;51.7033351;10650.53743
8127;01/04/2006;38808;NA;;01/04/2006;38808;2253.708;2;94.96162693;51.606125;51.70654255;43.19321893;51.64757855;10056.83567
8128;02/04/2006;38809;NA;;02/04/2006;38809;2159.734;2;94.96162693;51.5705625;51.70538318;43.62386847;51.5914593;9627.018804
8129;03/04/2006;38810;NA;;03/04/2006;38810;2000.867;2;94.96162693;51.535;51.70422381;44.38054156;51.535;8909.108425
8130;04/04/2006;38811;NA;;04/04/2006;38811;1886.652;2;94.96162693;51.4994375;51.70306443;45.47581576;51.47822401;8391.297107
8131;05/04/2006;38812;NA;;05/04/2006;38812;1943.455;2;94.96162693;51.463875;51.70190506;46.92226863;51.4211554;8634.358216
8132;06/04/2006;38813;NA;;06/04/2006;38813;2562.252;2;94.96162693;51.4283125;51.70074569;48.73247773;51.36381897;11370.84894
8133;07/04/2006;38814;NA;;07/04/2006;38814;2922.676;2;94.96162693;51.39275;51.69958631;50.91902062;51.3062403;12955.81108
8134;08/04/2006;38815;NA;;08/04/2006;38815;3250.715;2;94.96162693;51.3571875;51.69842694;53.49447486;51.24844576;14393.72949
8135;09/04/2006;38816;NA;;09/04/2006;38816;3922.842;2;94.96162693;51.321625;51.69726757;56.46041729;51.19046255;17350.16514
8136;10/04/2006;38817;NA;;10/04/2006;38817;4628.498;2;94.96162693;51.2860625;51.69610819;59.75714753;51.13231875;20447.92815
8137;11/04/2006;38818;NA;;11/04/2006;38818;4417.862;2;94.96162693;51.2505;51.69494882;63.30375468;51.07404333;19495.1297
8138;12/04/2006;38819;NA;;12/04/2006;38819;4049.914;2;94.96162693;51.2149375;51.69378945;67.01930728;51.01566618;17851.02284
8139;13/04/2006;38820;NA;;13/04/2006;38820;3369.492;2;94.96162693;51.179375;51.69263007;70.82287389;50.95721819;14834.87473
8140;14/04/2006;38821;NA;;14/04/2006;38821;2866.11;2;94.96162693;51.1438125;51.6914707;74.63352306;50.89873123;12604.14973
8141;15/04/2006;38822;NA;;15/04/2006;38822;2472.634;2;94.96162693;51.10825;51.69031133;78.37032333;50.84023826;10861.28367
8142;16/04/2006;38823;NA;;16/04/2006;38823;2159.734;2;94.96162693;51.0726875;51.68915195;81.95234327;50.78177331;9475.930575
8143;17/04/2006;38824;NA;;17/04/2006;38824;2535.245;2;94.96162693;51.037125;51.68799258;85.29865141;50.72337157;11110.70945
8144;18/04/2006;38825;NA;;18/04/2006;38825;2717.241;2;94.96162693;51.0015625;51.68683321;88.32831632;50.66506941;11894.61921
8145;19/04/2006;38826;NA;;19/04/2006;38826;2671.314;2;94.96162693;50.966;51.68567383;90.96040655;50.60690446;11680.15096
8146;20/04/2006;38827;NA;;20/04/2006;38827;2643.894;2;94.96162693;50.9304375;51.68451446;93.11399064;50.54891564;11547.01222
8147;21/04/2006;38828;NA;;21/04/2006;38828;2463.736;2;94.96162693;50.894875;51.68335509;94.70813714;50.49114322;10747.8876
8148;22/04/2006;38829;NA;;22/04/2006;38829;2288.24;2;94.96162693;50.8593125;51.68219571;95.66191461;50.43362888;9970.926937
8149;23/04/2006;38830;NA;;23/04/2006;38830;2075.571;2;94.96162693;50.82375;51.68103634;95.8943916;50.3764158;9033.969115
8150;24/04/2006;38831;NA;;24/04/2006;38831;1806.572;2;94.96162693;50.7881875;51.67987697;95.32463666;50.31954868;7854.268697
8151;25/04/2006;38832;NA;;25/04/2006;38832;1605.118;2;94.96162693;50.752625;51.67871759;93.87171834;50.26307383;6970.593416
8152;26/04/2006;38833;NA;;26/04/2006;38833;1475.434;2;94.96162693;50.7170625;51.67755822;91.47678966;50.20703925;6400.267726
8153;27/04/2006;38834;NA;;27/04/2006;38834;1414.988;2;94.96162693;50.6815;51.67639885;88.20977007;50.15149472;6131.269141
8154;28/04/2006;38835;NA;;28/04/2006;38835;1349.491;2;94.96162693;50.6459375;51.67523947;84.18711923;50.09649183;5841.051683
8155;29/04/2006;38836;NA;;29/04/2006;38836;1285.051;2;94.96162693;50.610375;51.6740801;79.52536033;50.04208412;5556.092852
8156;30/04/2006;38837;NA;;30/04/2006;38837;1244.602;2;94.96162693;50.5748125;51.67292073;74.34101653;49.98832715;5375.425416
8157;01/05/2006;38838;NA;;01/05/2006;38838;1215.978;2;94.96162693;50.53925;51.67176135;68.75061102;49.93527859;5246.225297
8158;02/05/2006;38839;NA;;02/05/2006;38839;1142.617;2;94.96162693;50.5036875;51.67060198;62.87066697;49.88299835;4924.55479
8159;03/05/2006;38840;NA;;03/05/2006;38840;1054.468;2;94.96162693;50.468125;51.66944261;56.81770755;49.83154863;4539.954824
8160;04/05/2006;38841;NA;;04/05/2006;38841;1032.807;2;94.96162693;50.4325625;51.66828323;50.70825594;49.7809941;4442.183353
8161;05/05/2006;38842;NA;;05/05/2006;38842;1022.033;2;94.96162693;50.397;51.66712386;44.65883532;49.73140198;4391.464375
8162;06/05/2006;38843;NA;;06/05/2006;38843;1011.298;2;94.96162693;50.3614375;51.66596449;38.78596885;49.68284219;4341.095333
8163;07/05/2006;38844;NA;;07/05/2006;38844;995.267;2;94.96162693;50.325875;51.66480511;33.20617973;49.63538746;4268.200018
8164;08/05/2006;38845;NA;;08/05/2006;38845;979.322;2;94.96162693;50.2903125;51.66364574;28.03599112;49.5891135;4195.904528
8165;09/05/2006;38846;NA;;09/05/2006;38846;963.465;2;94.96162693;50.25475;51.66248637;23.39192619;49.54409914;4124.218073
8166;10/05/2006;38847;NA;;10/05/2006;38847;947.696;2;94.96162693;50.2191875;51.66132699;19.39050813;49.50042649;4053.141174
8167;11/05/2006;38848;NA;;11/05/2006;38848;932.014;2;94.96162693;50.183625;51.66016762;16.14826011;49.45818113;3982.669969
8168;12/05/2006;38849;NA;;12/05/2006;38849;921.609;2;94.96162693;50.1480625;51.65900825;13.78170531;49.41745229;3934.964343
8169;13/05/2006;38850;NA;;13/05/2006;38850;906.076;2;94.96162693;50.1125;51.65784887;12.38538645;49.378333;3865.58114
8170;14/05/2006;38851;NA;;14/05/2006;38851;895.77;2;94.96162693;50.0769375;51.6566895;11.91965781;49.34092039;3818.717245
8171;15/05/2006;38852;NA;;15/05/2006;38852;880.386;2;94.96162693;50.041375;51.65553013;12.29424512;49.30531581;3750.426124
8172;16/05/2006;38853;NA;;16/05/2006;38853;865.092;2;94.96162693;50.0058125;51.65437075;13.41878077;49.27162516;3682.755828
8173;17/05/2006;38854;NA;;17/05/2006;38854;854.947;2;94.96162693;49.97025;51.65321138;15.20289715;49.23995906;3637.228776
8174;18/05/2006;38855;NA;;18/05/2006;38855;839.804;2;94.96162693;49.9346875;51.65205201;17.55622664;49.21043319;3570.66305
8175;19/05/2006;38856;NA;;19/05/2006;38856;829.76;2;94.96162693;49.899125;51.65089263;20.38840164;49.18316855;3526.003521
8176;20/05/2006;38857;NA;;20/05/2006;38857;819.758;2;94.96162693;49.8635625;51.64973326;23.60905453;49.15829174;3481.738813
8177;21/05/2006;38858;NA;;21/05/2006;38858;814.771;2;94.96162693;49.828;51.64857389;27.12781771;49.13593536;3458.983841
8178;22/05/2006;38859;NA;;22/05/2006;38859;804.83;2;94.96162693;49.7924375;51.64741451;30.85432355;49.1162383;3415.411187
8179;23/05/2006;38860;NA;;23/05/2006;38860;789.995;2;94.96162693;49.756875;51.64625514;34.69820446;49.09934615;3351.30376
8180;24/05/2006;38861;NA;;24/05/2006;38861;770.361;2;94.96162693;49.7213125;51.64509577;38.56909281;49.08541161;3267.085257
8181;25/05/2006;38862;NA;;25/05/2006;38862;770.361;2;94.96162693;49.68575;51.64393639;42.37662099;49.07459492;3266.365307
8182;26/05/2006;38863;NA;;26/05/2006;38863;804.83;2;94.96162693;49.6501875;51.64277702;46.03042141;49.06706434;3411.991762
8183;27/05/2006;38864;NA;;27/05/2006;38864;890.632;2;94.96162693;49.614625;51.64161765;49.44012643;49.06299663;3775.427264
8184;28/05/2006;38865;NA;;28/05/2006;38865;880.386;2;94.96162693;49.5790625;51.64045828;52.51536846;49.06257767;3731.962162
8185;29/05/2006;38866;NA;;29/05/2006;38866;829.76;2;94.96162693;49.5435;51.6392989;55.16577988;49.06600293;3517.60377
8186;30/05/2006;38867;NA;;30/05/2006;38867;799.875;2;94.96162693;49.5079375;51.63813953;57.31423819;49.07347824;3391.428822
8187;31/05/2006;38868;NA;;31/05/2006;38868;785.071;2;94.96162693;49.472375;51.63698016;58.96831218;49.08522036;3329.457094
8188;01/06/2006;38869;NA;;01/06/2006;38869;775.254;2;94.96162693;49.4368125;51.63582078;60.16891727;49.1014578;3288.911175
8189;02/06/2006;38870;NA;;02/06/2006;38870;760.607;2;94.96162693;49.40125;51.63466141;60.95704927;49.12243158;3228.151564
8190;03/06/2006;38871;NA;;03/06/2006;38871;736.406;2;94.96162693;49.3656875;51.63350204;61.37370395;49.14839614;3127.090217
8191;04/06/2006;38872;NA;;04/06/2006;38872;722.013;2;94.96162693;49.330125;51.63234266;61.45987709;49.17962023;3067.919292
8192;05/06/2006;38873;NA;;05/06/2006;38873;717.237;2;94.96162693;49.2945625;51.63118329;61.2565645;49.21638798;3049.90397
8193;06/06/2006;38874;49.259;TM/Landsat-5;06/06/2006;38874;707.716;2;49.259;49.259;49.259;49.259;49.259;3012.023443
8194;07/06/2006;38875;NA;;07/06/2006;38875;702.972;2;94.96162693;49.616875;51.81534512;60.1454652;49.45676521;3003.844707
8195;08/06/2006;38876;NA;;08/06/2006;38876;693.516;2;94.96162693;49.97475;52.00066632;59.31967008;49.76906151;2982.151336
8196;09/06/2006;38877;NA;;09/06/2006;38877;679.413;2;94.96162693;50.332625;52.18598752;58.36837235;50.11422405;2941.769258
8197;10/06/2006;38878;NA;;10/06/2006;38878;670.066;2;94.96162693;50.6905;52.37130872;57.33256781;50.47331832;2922.08727
8198;11/06/2006;38879;NA;;11/06/2006;38879;665.409;2;94.96162693;51.048375;52.55662992;56.25325223;50.83961116;2922.837249
8199;12/06/2006;38880;NA;;12/06/2006;38880;656.127;2;94.96162693;51.40625;52.74195113;55.17142141;51.21010622;2903.068803
8200;13/06/2006;38881;NA;;13/06/2006;38881;647.081;2;94.96162693;51.764125;52.92727233;54.12807112;51.58326749;2883.90692
8201;14/06/2006;38882;NA;;14/06/2006;38882;643.218;2;94.96162693;52.122;53.11259353;53.16419716;51.95822624;2887.528294
8202;15/06/2006;38883;NA;;15/06/2006;38883;639.363;2;94.96162693;52.479875;53.29791473;52.32079531;52.33445418;2891.005658
8203;16/06/2006;38884;NA;;16/06/2006;38884;631.674;2;94.96162693;52.83775;53.48323593;51.63363751;52.71161158;2876.822312
8204;17/06/2006;38885;NA;;17/06/2006;38885;627.842;2;94.96162693;53.195625;53.66855713;51.10349848;53.08947002;2879.867437
8205;18/06/2006;38886;NA;;18/06/2006;38886;620.2;2;94.96162693;53.5535;53.85387834;50.71677622;53.46787025;2865.090798
8206;19/06/2006;38887;NA;;19/06/2006;38887;612.588;2;94.96162693;53.911375;54.03919954;50.45982465;53.84669788;2849.976659
8207;20/06/2006;38888;NA;;20/06/2006;38888;608.794;2;94.96162693;54.26925;54.22452074;50.31899772;54.22586859;2852.26993
8208;21/06/2006;38889;NA;;21/06/2006;38889;601.229;2;94.96162693;54.627125;54.40984194;50.28064936;54.60531888;2836.538029
8209;22/06/2006;38890;54.985;TM/Landsat-5;22/06/2006;38890;593.695;2;54.985;54.985;54.985;54.985;54.985;2820.469211
8210;23/06/2006;38891;NA;;23/06/2006;38891;586.192;2;94.96162693;55.393125;54.74982375;50.45680408;55.36845877;2804.245711
8211;24/06/2006;38892;NA;;24/06/2006;38892;582.452;2;94.96162693;55.80125;54.90448436;50.64401504;55.75922246;2806.018903
8212;25/06/2006;38893;NA;;25/06/2006;38893;578.721;2;94.96162693;56.209375;55.05914497;50.87912031;56.15720702;2807.944272
8213;26/06/2006;38894;NA;;26/06/2006;38894;578.721;2;94.96162693;56.6175;55.21380558;51.14847382;56.56230335;2828.199694
8214;27/06/2006;38895;NA;;27/06/2006;38895;571.281;2;94.96162693;57.025625;55.36846618;51.43842952;56.97436714;2812.179465
8215;28/06/2006;38896;NA;;28/06/2006;38896;567.572;2;94.96162693;57.43375;55.52312679;51.73534133;57.3932035;2814.460586
8216;29/06/2006;38897;NA;;29/06/2006;38897;563.872;2;94.96162693;57.841875;55.6777874;52.0255632;57.81854263;2816.835028
8217;30/06/2006;38898;NA;;30/06/2006;38898;560.18;2;94.96162693;58.25;55.83244801;52.29544905;58.25;2819.273904
8218;01/07/2006;38899;NA;;01/07/2006;38899;560.18;2;94.96162693;58.658125;55.98710862;52.53135283;58.68700812;2840.424901
8219;02/07/2006;38900;NA;;02/07/2006;38900;556.496;2;94.96162693;59.06625;56.14176922;52.71962848;59.12869303;2842.981732
8220;03/07/2006;38901;NA;;03/07/2006;38901;552.819;2;94.96162693;59.474375;56.29642983;52.8484611;59.57363517;2845.448993
8221;04/07/2006;38902;NA;;04/07/2006;38902;560.18;2;94.96162693;59.8825;56.45109044;52.91889493;60.01936474;2904.910365
8222;05/07/2006;38903;NA;;05/07/2006;38903;556.496;2;94.96162693;60.290625;56.60575105;52.93748391;60.46117026;2907.048909
8223;06/07/2006;38904;NA;;06/07/2006;38904;556.496;2;94.96162693;60.69875;56.76041166;52.91080299;60.88880855;2927.610294
8224;07/07/2006;38905;NA;;07/07/2006;38905;552.819;2;94.96162693;61.106875;56.91507226;52.8454271;61.2750136;2926.712887
8225;08/07/2006;38906;61.515;TM/Landsat-5;08/07/2006;38906;552.819;2;61.515;61.515;61.515;61.515;61.515;2938.175492
8226;09/07/2006;38907;NA;;09/07/2006;38907;549.151;2;94.96162693;60.9846875;56.87477407;52.62489019;61.46155655;2916.144741
8227;10/07/2006;38908;NA;;10/07/2006;38908;541.839;2;94.96162693;60.454375;56.67981528;52.48287905;61.20907523;2865.4961
8228;11/07/2006;38909;NA;;11/07/2006;38909;534.558;2;94.96162693;59.9240625;56.48485648;52.32847272;60.7906381;2807.664934
8229;12/07/2006;38910;NA;;12/07/2006;38910;527.31;2;94.96162693;59.39375;56.28989768;52.16824612;60.23791996;2744.414574
8230;13/07/2006;38911;NA;;13/07/2006;38911;520.095;2;94.96162693;58.8634375;56.09493889;52.00877421;59.58126244;2677.356002
8231;14/07/2006;38912;NA;;14/07/2006;38912;512.912;2;94.96162693;58.333125;55.89998009;51.85663192;58.8497434;2607.9615
8232;15/07/2006;38913;NA;;15/07/2006;38913;509.333;2;94.96162693;57.8028125;55.70502129;51.71839419;58.07124203;2555.504633
8233;16/07/2006;38914;NA;;16/07/2006;38914;502.2;2;94.96162693;57.2725;55.5100625;51.60063597;57.2725;2485.058357
8234;17/07/2006;38915;NA;;17/07/2006;38915;495.099;2;94.96162693;56.7421875;55.3151037;51.5099322;56.47917889;2415.984623
8235;18/07/2006;38916;NA;;18/07/2006;38916;491.562;2;94.96162693;56.211875;55.1201449;51.45285782;55.71591416;2366.308183
8236;19/07/2006;38917;NA;;19/07/2006;38917;488.032;2;94.96162693;55.6815625;54.9251861;51.43598776;55.00636597;2319.396491
8237;20/07/2006;38918;NA;;20/07/2006;38918;484.511;2;94.96162693;55.15125;54.73022731;51.46492616;54.37326692;2276.160128
8238;21/07/2006;38919;NA;;21/07/2006;38919;484.511;2;94.96162693;54.6209375;54.53526851;51.5381282;53.8384671;2253.772472
8239;22/07/2006;38920;NA;;22/07/2006;38920;480.999;2;94.96162693;54.090625;54.34030971;51.65085509;53.4229765;2220.168811
8240;23/07/2006;38921;NA;;23/07/2006;38921;477.495;2;94.96162693;53.5603125;54.14535092;51.79835318;53.14700497;2192.609878
8241;24/07/2006;38922;53.03;TM/Landsat-5;24/07/2006;38922;477.495;2;53.03;53.03;53.03;53.03;53.03;2187.782771
8242;25/07/2006;38923;NA;;25/07/2006;38923;470.511;2;94.96162693;53.005125;53.82782199;52.17864832;53.00001722;2154.564671
8243;26/07/2006;38924;NA;;26/07/2006;38924;467.032;2;94.96162693;52.98025;53.70525185;52.40193807;52.97223041;2137.512388
8244;27/07/2006;38925;NA;;27/07/2006;38925;467.032;2;94.96162693;52.955375;53.58268172;52.64098441;52.94623745;2136.463531
8245;28/07/2006;38926;NA;;28/07/2006;38926;460.1;2;94.96162693;52.9305;53.46011159;52.89103367;52.92166523;2103.775906
8246;29/07/2006;38927;NA;;29/07/2006;38927;460.1;2;94.96162693;52.905625;53.33754145;53.14733222;52.89816708;2102.841792
8247;30/07/2006;38928;NA;;30/07/2006;38928;453.201;2;94.96162693;52.88075;53.21497132;53.40512639;52.87542044;2070.419911
8248;31/07/2006;38929;NA;;31/07/2006;38929;449.765;2;94.96162693;52.855875;53.09240118;53.65966254;52.85312484;2053.856364
8249;01/08/2006;38930;NA;;01/08/2006;38930;446.337;2;94.96162693;52.831;52.96983105;53.90618701;52.831;2037.349156
8250;02/08/2006;38931;NA;;02/08/2006;38931;439.508;2;94.96162693;52.806125;52.84726092;54.13994615;52.8087842;2005.333902
8251;03/08/2006;38932;NA;;03/08/2006;38932;436.106;2;94.96162693;52.78125;52.72469078;54.3561863;52.78623274;1988.961939
8252;04/08/2006;38933;NA;;04/08/2006;38933;436.106;2;94.96162693;52.756375;52.60212065;54.55015382;52.76311658;1988.090933
8253;05/08/2006;38934;NA;;05/08/2006;38934;432.713;2;94.96162693;52.7315;52.47955052;54.71709506;52.73922115;1971.729786
8254;06/08/2006;38935;NA;;06/08/2006;38935;429.328;2;94.96162693;52.706625;52.35698038;54.85225635;52.71434515;1955.382714
8255;07/08/2006;38936;NA;;07/08/2006;38936;425.952;2;94.96162693;52.68175;52.23441025;54.95088405;52.68829961;1939.048122
8256;08/08/2006;38937;NA;;08/08/2006;38937;422.586;2;94.96162693;52.656875;52.11184012;55.0082245;52.66090692;1922.725038
8257;09/08/2006;38938;52.632;TM/Landsat-5;09/08/2006;38938;419.227;2;52.632;52.632;52.632;52.632;52.632;1906.394872
8258;10/08/2006;38939;NA;;10/08/2006;38939;415.878;2;94.96162693;51.920875;51.81614926;54.98002906;52.48424222;1885.856402
8259;11/08/2006;38940;NA;;11/08/2006;38940;415.878;2;94.96162693;51.20975;51.64302853;54.88498586;52.11828914;1872.707027
8260;12/08/2006;38941;NA;;12/08/2006;38941;412.537;2;94.96162693;50.498625;51.4699078;54.72964081;51.56161308;1837.820722
8261;13/08/2006;38942;NA;;13/08/2006;38942;412.537;2;94.96162693;49.7875;51.29678708;54.50924025;50.84257229;1812.19181
8262;14/08/2006;38943;NA;;14/08/2006;38943;405.883;2;94.96162693;49.076375;51.12366635;54.21903053;49.9904469;1753.079549
8263;15/08/2006;38944;NA;;15/08/2006;38944;402.569;2;94.96162693;48.36525;50.95054563;53.854258;49.03547678;1705.550071
8264;16/08/2006;38945;NA;;16/08/2006;38945;399.264;2;94.96162693;47.654125;50.7774249;53.410169;48.00890111;1656.134717
8265;17/08/2006;38946;NA;;17/08/2006;38946;395.967;2;94.96162693;46.943;50.60430417;52.88200988;46.943;1605.992735
